ZS,AS_,VILLAGE,LON,LAT,POPULATION,DEF_TYPE,PROVINCE,OFFICIEL
YASA BONGA,BILILI,BUZIKI,18.04651,-4.288090229,2970,VILLAGE,KWILU,oui
YASA BONGA,BILILI,Camp Usine Manie,18.0675,-4.197159767,,VILLAGE,KWILU,oui
YASA BONGA,BILILI,Ferme Davin,18.04872,-4.299379826,,FERME,KWILU,oui
YASA BONGA,BILILI,Ferme Munkaya,18.08863,-4.270460129,,FERME,KWILU,oui
YASA BONGA,BILILI,Ferme Musambi,18.07238,-4.291860104,,FERME,KWILU,oui
YASA BONGA,BILILI,Ferme Ngamata,18.0043,-4.27008009,,FERME,KWILU,oui
YASA BONGA,BILILI,Ferme Wendo,18.07001,-4.284480095,,FERME,KWILU,oui
YASA BONGA,BILILI,KIKWIT MUBWA,18.05969,-4.218709946,1309,PS,KWILU,oui
YASA BONGA,BILILI,Kipumusu,18.09927,-4.296609879,,VILLAGE,KWILU,oui
YASA BONGA,BILILI,Mafamba,18.08337,-4.279270172,,VILLAGE,KWILU,oui
YASA BONGA,BILILI,MANIE,18.05988,-4.194620132,1241,VILLAGE,KWILU,oui
YASA BONGA,BILILI,MUBUA TOMUSABU,18.08211,-4.224110126,1146,PS,KWILU,oui
YASA BONGA,BILILI,MUNKAYA,18.09915,-4.263219833,1227,VILLAGE,KWILU,oui
YASA BONGA,BILILI,MUWAKA,18.10271,-4.266499996,228,VILLAGE,KWILU,oui
YASA BONGA,BILILI,PUKUSU,18.09035,-4.288760185,2904,PS,KWILU,oui
YASA BONGA,BUSEKE,Belle Espoir,17.98388,-4.206110001,,VILLAGE,KWILU,oui
YASA BONGA,BUSEKE,BUSEKE,17.97465278,-4.207986112,1508,CS,KWILU,oui
YASA BONGA,BUSEKE,BWATUNDU,18.0172,-4.176650047,4309,VILLAGE,KWILU,oui
YASA BONGA,BUSEKE,Camp CBCO Buseke,17.99836,-4.210450172,,VILLAGE,KWILU,oui
YASA BONGA,BUSEKE,DUNGA I,17.99742,-4.247980118,2067,VILLAGE,KWILU,oui
YASA BONGA,BUSEKE,DUNGA II,18.00331,-4.218510151,531,VILLAGE,KWILU,oui
YASA BONGA,BUSEKE,Ferme Bukulu I,17.98867,-4.144539833,,FERME,KWILU,oui
YASA BONGA,BUSEKE,Ferme Bukulu II,17.98875,-4.136290073,,FERME,KWILU,oui
YASA BONGA,BUSEKE,Ferme Kitasion,17.94827,-4.206230164,,FERME,KWILU,oui
YASA BONGA,BUSEKE,Ferme Kiteba,18.0124,-4.200640202,,FERME,KWILU,oui
YASA BONGA,BUSEKE,Ferme Lutshima,17.96315,-4.207399845,,FERME,KWILU,oui
YASA BONGA,BUSEKE,Ferme Mpay,17.95792,-4.188149929,,FERME,KWILU,oui
YASA BONGA,BUSEKE,Ferme Musuni II,17.95359,-4.206210136,,FERME,KWILU,oui
YASA BONGA,BUSEKE,Ferme Ndayi,17.95989,-4.198319912,,FERME,KWILU,oui
YASA BONGA,BUSEKE,KILAKA,17.95863,-4.174310207,66,VILLAGE,KWILU,oui
YASA BONGA,BUSEKE,LUDALA,17.9809,-4.208660126,648,VILLAGE,KWILU,oui
YASA BONGA,BUSEKE,MIPELENGE,17.99833,-4.186639786,1410,VILLAGE,KWILU,oui
YASA BONGA,BUSEKE,SANGI,17.95808,-4.191549778,196,VILLAGE,KWILU,oui
YASA BONGA,DUNDA,BAKONDA,17.67538,-4.636240005,322,VILLAGE,KWILU,oui
YASA BONGA,DUNDA,Bakonda II,17.67102,-4.636109829,,VILLAGE,KWILU,oui
YASA BONGA,DUNDA,Camp Kingoma,17.66458,-4.582019806,,VILLAGE,KWILU,oui
YASA BONGA,DUNDA,Camp Maday,17.66895,-4.577000141,,VILLAGE,KWILU,oui
YASA BONGA,DUNDA,Camp Mubidi,17.65278,-4.58739996,,VILLAGE,KWILU,oui
YASA BONGA,DUNDA,Camp Poste Kimwela,17.67617,-4.658899784,,VILLAGE,KWILU,oui
YASA BONGA,DUNDA,Camp Teba,17.68159,-4.582630157,,VILLAGE,KWILU,oui
YASA BONGA,DUNDA,DUNDA USINE,17.68152,-4.550389767,656,VILLAGE,KWILU,oui
YASA BONGA,DUNDA,DUNDA BAC,17.69701389,-4.566944446,1334,CS,KWILU,oui
YASA BONGA,DUNDA,Ferme Kimwela,17.66177,-4.681330204,,FERME,KWILU,oui
YASA BONGA,DUNDA,Ferme Mumbanda II,17.68663,-4.560110092,,FERME,KWILU,oui
YASA BONGA,DUNDA,KIMBIKI,17.67884,-4.642320156,433,VILLAGE,KWILU,oui
YASA BONGA,DUNDA,Kimbolo,17.69345,-4.567989826,,VILLAGE,KWILU,oui
YASA BONGA,DUNDA,KIMWELA,17.67604,-4.670499802,1200,VILLAGE,KWILU,oui
YASA BONGA,DUNDA,KIMWILU,17.68717557,-4.653746963,1441,PS,KWILU,oui
YASA BONGA,DUNDA,KINDAMBI,17.69117,-4.606800079,1151,VILLAGE,KWILU,oui
YASA BONGA,DUNDA,KINGOMA,17.68406,-4.612870216,335,VILLAGE,KWILU,oui
YASA BONGA,DUNDA,KISOKO,17.65388889,-4.66513889,1005,VILLAGE,KWILU,oui
YASA BONGA,DUNDA,MUMBANDA,17.69058,-4.56415987,1230,VILLAGE,KWILU,oui
YASA BONGA,DUNDA,TEBA,17.69574,-4.586299896,495,VILLAGE,KWILU,oui
YASA BONGA,FULA,Camp Kimbanguiste Kisangani,17.92015,-4.583839893,,VILLAGE,KWILU,oui
YASA BONGA,FULA,Camp Kimbanguiste Ngondi,17.96416,-4.617360115,,VILLAGE,KWILU,oui
YASA BONGA,FULA,Ferme Bangombe,17.91518,-4.569590092,,FERME,KWILU,oui
YASA BONGA,FULA,Ferme Kienande Kipulu,17.91508,-4.559080124,,FERME,KWILU,oui
YASA BONGA,FULA,Ferme Kimbulu I,17.94539,-4.591509819,,FERME,KWILU,oui
YASA BONGA,FULA,Ferme Kipangu,17.88781,-4.613180161,,FERME,KWILU,oui
YASA BONGA,FULA,Ferme Lupangu,17.93408,-4.67539978,,FERME,KWILU,oui
YASA BONGA,FULA,Ferme Mikwati,17.9628,-4.620049953,,FERME,KWILU,oui
YASA BONGA,FULA,Ferme Moanda,17.97904,-4.66094017,,FERME,KWILU,oui
YASA BONGA,FULA,Ferme Ngutu,17.89159,-4.621260166,,FERME,KWILU,oui
YASA BONGA,FULA,Ferme Zenga,17.95485,-4.636040211,,FERME,KWILU,oui
YASA BONGA,FULA,FULA CENTRE,17.95209,-4.637579918,1397,CSR,KWILU,oui
YASA BONGA,FULA,KAZAMBA,17.97672,-4.592959881,334,VILLAGE,KWILU,oui
YASA BONGA,FULA,KIKONGO,17.9188,-4.557179928,601,VILLAGE,KWILU,oui
YASA BONGA,FULA,KIKONJI MATADI,17.93895,-4.67332983,640,VILLAGE,KWILU,oui
YASA BONGA,FULA,KIKONJI MUFWENGE,17.95951,-4.57461977,492,VILLAGE,KWILU,oui
YASA BONGA,FULA,KIMBANZI,17.96411,-4.613609791,442,VILLAGE,KWILU,oui
YASA BONGA,FULA,KIMBEMBO,17.94533,-4.57818985,471,VILLAGE,KWILU,oui
YASA BONGA,FULA,KIMBULU,17.93196,-4.605140209,641,VILLAGE,KWILU,oui
YASA BONGA,FULA,KIMBUMBA,17.97503,-4.579319954,501,VILLAGE,KWILU,oui
YASA BONGA,FULA,KONGOMBE,17.95377,-4.603680134,75,VILLAGE,KWILU,oui
YASA BONGA,FULA,KINTOTILA,17.90219,-4.606040001,921,VILLAGE,KWILU,oui
YASA BONGA,FULA,KIPALANGA,17.91869,-4.629759789,543,VILLAGE,KWILU,oui
YASA BONGA,FULA,KISANGANI,17.92001,-4.585400105,293,PS,KWILU,oui
YASA BONGA,FULA,KISEMBO,17.96537,-4.664309978,1830,PS,KWILU,oui
YASA BONGA,FULA,KISOMBO,17.90585,-4.651150227,1147,VILLAGE,KWILU,oui
YASA BONGA,FULA,MAYUMBU,17.92932,-4.534379959,120,VILLAGE,KWILU,oui
YASA BONGA,FULA,MBANZA MUMBATA,17.91861,-4.558869839,697,VILLAGE,KWILU,oui
YASA BONGA,FULA,MIBOTI,17.97836,-4.597690105,999,VILLAGE,KWILU,oui
YASA BONGA,FULA,MITI MITI,17.95844,-4.649189949,471,VILLAGE,KWILU,oui
YASA BONGA,FULA,Musekele,17.98119,-4.556789875,,VILLAGE,KWILU,oui
YASA BONGA,FULA,NGONDI,17.97193,-4.60890007,3514,VILLAGE,KWILU,oui
YASA BONGA,FULA,NZOMBI,17.91987,-4.55479002,352,VILLAGE,KWILU,oui
YASA BONGA,FULA,PONT KAFI,17.97804,-4.551169872,112,VILLAGE,KWILU,oui
YASA BONGA,FULA,SAKAMBANZA,17.90317,-4.628069878,524,VILLAGE,KWILU,oui
YASA BONGA,FULA,YELENGE,17.96143,-4.625160217,146,VILLAGE,KWILU,oui
YASA BONGA,KIAMFU,Angar,18.0067,-4.361060143,,VILLAGE,KWILU,oui
YASA BONGA,KIAMFU,Beach Kizia I,18.01881,-4.449719906,,VILLAGE,KWILU,oui
YASA BONGA,KIAMFU,BULANGUNGA,17.94813,-4.372320175,262,VILLAGE,KWILU,oui
YASA BONGA,KIAMFU,Ferme Katukuni,18.02611,-4.424769878,,FERME,KWILU,oui
YASA BONGA,KIAMFU,Ferme Lucien,17.98611,-4.400990009,,FERME,KWILU,oui
YASA BONGA,KIAMFU,Ferme Luzolo,17.98392,-4.398920059,,FERME,KWILU,oui
YASA BONGA,KIAMFU,Ferme Mayeye,17.96201,-4.428030014,,FERME,KWILU,oui
YASA BONGA,KIAMFU,Ferme Muntaba,18.00358,-4.348840237,,FERME,KWILU,oui
YASA BONGA,KIAMFU,Ferme Pandu/Ferme Pitshen,17.98341,-4.403590202,,FERME,KWILU,oui
YASA BONGA,KIAMFU,Ferme Pingo,17.95604,-4.432740211,,FERME,KWILU,oui
YASA BONGA,KIAMFU,Galangi,17.96162,-4.358799934,,VILLAGE,KWILU,oui
YASA BONGA,KIAMFU,GALANGI,17.96379,-4.363699913,711,VILLAGE,KWILU,oui
YASA BONGA,KIAMFU,KIAMFU I,17.99894,-4.354569912,764,VILLAGE,KWILU,oui
YASA BONGA,KIAMFU,KIAMFU II,18.01481,-4.366509914,524,CS,KWILU,oui
YASA BONGA,KIAMFU,KIBWARI,18.00718,-4.338300228,949,VILLAGE,KWILU,oui
YASA BONGA,KIAMFU,Kilungu,17.9574,-4.413660049,,VILLAGE,KWILU,oui
YASA BONGA,KIAMFU,Kinginda,17.98313,-4.440159798,,VILLAGE,KWILU,oui
YASA BONGA,KIAMFU,KINGONZI,18.00293,-4.395750046,224,VILLAGE,KWILU,oui
YASA BONGA,KIAMFU,KINZAMBA,17.98540942,-4.345419237,178,VILLAGE,KWILU,oui
YASA BONGA,KIAMFU,KISEMBO,17.98542,-4.434949875,487,PS,KWILU,oui
YASA BONGA,KIAMFU,KIZIA I,18.02057,-4.43227005,941,VILLAGE,KWILU,oui
YASA BONGA,KIAMFU,KULUNGU,18.0098,-4.337719917,118,VILLAGE,KWILU,oui
YASA BONGA,KIAMFU,Lutala,17.98691,-4.437839985,,VILLAGE,KWILU,oui
YASA BONGA,KIAMFU,Minsafu/Muboko,18.00821,-4.362130165,,VILLAGE,KWILU,oui
YASA BONGA,KIAMFU,Mission Mama Muilu Kimbanguiste (Gangan),17.96273,-4.357600212,,PS,KWILU,oui
YASA BONGA,KIAMFU,MITOY CENTRE,18.02725,-4.376969814,810,VILLAGE,KWILU,oui
YASA BONGA,KIAMFU,MITOY VILLAGE,18.02595,-4.379129887,451,VILLAGE,KWILU,oui
YASA BONGA,KIAMFU,MUNDONDA,18.06062,-4.328849792,1263,VILLAGE,KWILU,oui
YASA BONGA,KIAMFU,NZOMBI,17.9768,-4.432990074,475,VILLAGE,KWILU,oui
YASA BONGA,KIAMFU,Nzombi II,17.98329,-4.435269833,,VILLAGE,KWILU,oui
YASA BONGA,KIAMFU,TETI / KILUNGU,17.9561,-4.407450199,479,VILLAGE,KWILU,oui
YASA BONGA,KIAMFU,Teti II,17.96167,-4.381979942,,VILLAGE,KWILU,oui
YASA BONGA,KIAMFU,Yheta,17.99454,-4.361740112,,VILLAGE,KWILU,oui
YASA BONGA,KIMBINGA,KINDONGO BA,18.06601,-4.606470108,320,VILLAGE,KWILU,oui
YASA BONGA,KIMBINGA,BWALAYULU MUSUNDA,18.04791,-4.613540173,1211,VILLAGE,KWILU,oui
YASA BONGA,KIMBINGA,BWALAYULU EZO,18.06607,-4.604770184,231,VILLAGE,KWILU,oui
YASA BONGA,KIMBINGA,Ferme Fumubingu,18.04981,-4.589670181,,FERME,KWILU,oui
YASA BONGA,KIMBINGA,KAMBOKO,18.05344,-4.579179764,36,FERME,KWILU,oui
YASA BONGA,KIMBINGA,Ferme Kanisa,18.08612,-4.603950024,,FERME,KWILU,oui
YASA BONGA,KIMBINGA,Ferme Kimwanza,18.04006,-4.583549976,,FERME,KWILU,oui
YASA BONGA,KIMBINGA,Ferme Kingala,18.06572,-4.565040112,,FERME,KWILU,oui
YASA BONGA,KIMBINGA,Ferme Kumbi,18.03593,-4.614820004,,FERME,KWILU,oui
YASA BONGA,KIMBINGA,Ferme Mundele Mwensi,18.05906,-4.55821991,,FERME,KWILU,oui
YASA BONGA,KIMBINGA,Ferme Mundunga,18.04576389,-4.562916667,,FERME,KWILU,oui
YASA BONGA,KIMBINGA,KIBWADI,18.06001,-4.579299927,582,VILLAGE,KWILU,oui
YASA BONGA,KIMBINGA,KIMBINGA I,18.05135,-4.595680237,439,VILLAGE,KWILU,oui
YASA BONGA,KIMBINGA,KIMBINGA II,18.04701,-4.589109898,220,VILLAGE,KWILU,oui
YASA BONGA,KIMBINGA,KIMBINGA MISSION,18.05454,-4.593560219,653,VILLAGE,KWILU,oui
YASA BONGA,KIMBINGA,Kimbinga Village,18.05937,-4.598529816,,CS,KWILU,oui
YASA BONGA,KIMBINGA,KIMBUMBA,18.09286,-4.574560165,425,VILLAGE,KWILU,oui
YASA BONGA,KIMBINGA,Kimbumba Munzedinga,18.10108,-4.577579975,,VILLAGE,KWILU,oui
YASA BONGA,KIMBINGA,Kimbumba Paroisse Protestante,18.08719,-4.568630219,,VILLAGE,KWILU,oui
YASA BONGA,KIMBINGA,KIMWANZA,18.03886,-4.586969852,1381,VILLAGE,KWILU,oui
YASA BONGA,KIMBINGA,KINDAMBI,18.08276,-4.565690041,706,PS,KWILU,oui
YASA BONGA,KIMBINGA,KINDONGO VILLAGE,18.06154,-4.601029873,304,VILLAGE,KWILU,oui
YASA BONGA,KIMBINGA,KINGULU,18.06966,-4.598830223,372,VILLAGE,KWILU,oui
YASA BONGA,KIMBINGA,KISELELE,18.03779,-4.574500084,243,VILLAGE,KWILU,oui
YASA BONGA,KIMBINGA,MAZINGA,18.04895833,-4.566527779,443,VILLAGE,KWILU,oui
YASA BONGA,KIMBURI,CAMP CROIX ROUGE,17.94131944,-4.335000001,211,HS,KWILU,oui
YASA BONGA,KIMBURI,Camp Etat Mokamo,17.94889,-4.320079803,,VILLAGE,KWILU,oui
YASA BONGA,KIMBURI,Camp Kimbanseke Mokamo,17.95612,-4.347330093,,VILLAGE,KWILU,oui
YASA BONGA,KIMBURI,CAMP PARCELLE,17.94938,-4.340139866,1375,VILLAGE,KWILU,oui
YASA BONGA,KIMBURI,CAMP STADE,17.94725,-4.324260235,1798,VILLAGE,KWILU,oui
YASA BONGA,KIMBURI,Camp Usine Mokamo,17.94191,-4.321899891,,VILLAGE,KWILU,oui
YASA BONGA,KIMBURI,Ferme Kahemba,17.99024,-4.28275013,,FERME,KWILU,oui
YASA BONGA,KIMBURI,Ferme Kansenami,17.97676,-4.330580235,,FERME,KWILU,oui
YASA BONGA,KIMBURI,Ferme Kibadi,17.96184,-4.293280125,,FERME,KWILU,oui
YASA BONGA,KIMBURI,Ferme Lubolo,17.92277,-4.354290009,,FERME,KWILU,oui
YASA BONGA,KIMBURI,Ferme Mumfi,18.00645,-4.324220181,,FERME,KWILU,oui
YASA BONGA,KIMBURI,Ferme Mvemve,17.92951,-4.345180035,,FERME,KWILU,oui
YASA BONGA,KIMBURI,KIMBURI,17.99547,-4.315130234,697,CS,KWILU,oui
YASA BONGA,KIMBURI,KINGOMBE,17.9812,-4.287670135,1280,PS,KWILU,oui
YASA BONGA,KIMBURI,KINKUKU,17.99345,-4.296199799,843,VILLAGE,KWILU,oui
YASA BONGA,KIMBURI,LUBOLO,17.96018,-4.351950169,549,VILLAGE,KWILU,oui
YASA BONGA,KIMBURI,MBAWIMI,17.99873,-4.316569805,658,VILLAGE,KWILU,oui
YASA BONGA,KIMBURI,Mokamo CKE Camp Usine,17.93672,-4.31908989,,PS,KWILU,oui
YASA BONGA,KIMBURI,MOKAMO MUNGIE,17.97340278,-4.326458335,634,VILLAGE,KWILU,oui
YASA BONGA,KIMBURI,PUPU,17.94969,-4.329070091,783,VILLAGE,KWILU,oui
YASA BONGA,KIMBWAYAMU,Air Congo,17.88307,-4.556739807,,VILLAGE,KWILU,oui
YASA BONGA,KIMBWAYAMU,KISALA VILLAGE,17.90062,-4.500239849,372,PS,KWILU,oui
YASA BONGA,KIMBWAYAMU,BONDO II,17.88609,-4.488110065,614,VILLAGE,KWILU,oui
YASA BONGA,KIMBWAYAMU,Bula Bula,17.86399,-4.523109913,,VILLAGE,KWILU,oui
YASA BONGA,KIMBWAYAMU,BULAMBEMBA,17.92867,-4.524600029,620,VILLAGE,KWILU,oui
YASA BONGA,KIMBWAYAMU,Camp Coin Kimbanda,17.92817,-4.515930176,,VILLAGE,KWILU,oui
YASA BONGA,KIMBWAYAMU,KISANGANI,17.92297401,-4.52025598,588,VILLAGE,KWILU,oui
YASA BONGA,KIMBWAYAMU,Ferme Kaboba,17.8304,-4.526490211,,FERME,KWILU,oui
YASA BONGA,KIMBWAYAMU,Ferme Kimbanda,17.87515,-4.54693985,,FERME,KWILU,oui
YASA BONGA,KIMBWAYAMU,Ferme Luzolo,17.82488,-4.563119888,,FERME,KWILU,oui
YASA BONGA,KIMBWAYAMU,Ferme Makengo,17.89045,-4.549759865,,FERME,KWILU,oui
YASA BONGA,KIMBWAYAMU,Ferme Matongo,17.82542,-4.531410217,,FERME,KWILU,oui
YASA BONGA,KIMBWAYAMU,Ferme Mukula Ngo,17.88065,-4.485099792,,FERME,KWILU,oui
YASA BONGA,KIMBWAYAMU,Ferme Mulundu,17.91793,-4.508460045,,FERME,KWILU,oui
YASA BONGA,KIMBWAYAMU,KAZAMBA VILLAGE,17.8435,-4.560929775,216,VILLAGE,KWILU,oui
YASA BONGA,KIMBWAYAMU,KILEMBE,17.86709,-4.562139988,953,VILLAGE,KWILU,oui
YASA BONGA,KIMBWAYAMU,KIMBANDA,17.87139,-4.559780121,847,VILLAGE,KWILU,oui
YASA BONGA,KIMBWAYAMU,KIMBWAYAMU,17.87952,-4.535890102,1311,CS,KWILU,oui
YASA BONGA,KIMBWAYAMU,KINKAMA,17.83543,-4.511069775,856,VILLAGE,KWILU,oui
YASA BONGA,KIMBWAYAMU,Kinsuka,17.87181,-4.552740097,,VILLAGE,KWILU,oui
YASA BONGA,KIMBWAYAMU,Kintotila,17.8605,-4.56362009,,VILLAGE,KWILU,oui
YASA BONGA,KIMBWAYAMU,KINTULU,17.91053,-4.504419804,1089,VILLAGE,KWILU,oui
YASA BONGA,KIMBWAYAMU,KIPINDI,17.85958,-4.523709774,615,VILLAGE,KWILU,oui
YASA BONGA,KIMBWAYAMU,KISALA POSTE,17.890625,-4.500555557,313,VILLAGE,KWILU,oui
YASA BONGA,KIMPUTU,Ferme Jacob,18.05107,-4.622960091,,FERME,KWILU,oui
YASA BONGA,KIMPUTU,Ferme Kimbimbi,18.05365,-4.636099815,,FERME,KWILU,oui
YASA BONGA,KIMPUTU,KIALU,18.05211,-4.65294981,1098,VILLAGE,KWILU,oui
YASA BONGA,KIMPUTU,KIMBAKALANGA,18.02792,-4.704909801,152,VILLAGE,KWILU,oui
YASA BONGA,KIMPUTU,KIMBIMBI VILLAGE,18.05387,-4.650559902,1052,PS,KWILU,oui
YASA BONGA,KIMPUTU,Kimbimbi Pamina,18.05647,-4.644750118,,VILLAGE,KWILU,oui
YASA BONGA,KIMPUTU,KIMPUTU MISSION,18.02936,-4.669809818,193,CS,KWILU,oui
YASA BONGA,KIMPUTU,KIMPUTU I,18.03113,-4.674670219,1389,VILLAGE,KWILU,oui
YASA BONGA,KIMPUTU,KIMPUTU II,18.02923611,-4.691111112,1150,VILLAGE,KWILU,oui
YASA BONGA,KIMPUTU,KIPALANGA,18.04132,-4.663879871,174,VILLAGE,KWILU,oui
YASA BONGA,KIMPUTU,MUYALU,18.05172,-4.655799866,267,VILLAGE,KWILU,oui
YASA BONGA,KINA KABOBA,BUKANGA,17.73251,-4.524720192,340,VILLAGE,KWILU,oui
YASA BONGA,KINA KABOBA,KAYEYE II,17.73076,-4.590559959,447,VILLAGE,KWILU,oui
YASA BONGA,KINA KABOBA,Ferme Mbaya,17.73366,-4.515639782,,FERME,KWILU,oui
YASA BONGA,KINA KABOBA,Ferme Mboko,17.74654,-4.567480087,,FERME,KWILU,oui
YASA BONGA,KINA KABOBA,Ferme Munganga,17.69959,-4.564610004,,VILLAGE,KWILU,oui
YASA BONGA,KINA KABOBA,Kayeye Poste,17.73020833,-4.573402779,,VILLAGE,KWILU,oui
YASA BONGA,KINA KABOBA,KAYEYE I,17.73693,-4.575049877,532,VILLAGE,KWILU,oui
YASA BONGA,KINA KABOBA,Kimwanza,17.74077,-4.523519993,,VILLAGE,KWILU,oui
YASA BONGA,KINA KABOBA,KINA I,17.75486111,-4.525972224,1215,CS,KWILU,oui
YASA BONGA,KINA KABOBA,KINA II,17.74424,-4.52670002,835,VILLAGE,KWILU,oui
YASA BONGA,KINA KABOBA,KINDIA I,17.74854,-4.54279995,345,VILLAGE,KWILU,oui
YASA BONGA,KINA KABOBA,KINDIA II,17.7521,-4.533539772,450,VILLAGE,KWILU,oui
YASA BONGA,KINA KABOBA,KISALA,17.70572,-4.560400009,656,VILLAGE,KWILU,oui
YASA BONGA,KINA KABOBA,KITUMBA,17.76399,-4.574379921,661,VILLAGE,KWILU,oui
YASA BONGA,KINA KABOBA,MABANZA,17.74869,-4.605340004,1342,VILLAGE,KWILU,oui
YASA BONGA,KINA KABOBA,MUFUMA,17.72195,-4.537230015,368,VILLAGE,KWILU,oui
YASA BONGA,KINA KABOBA,Mufuma II,17.70757,-4.546760082,,VILLAGE,KWILU,oui
YASA BONGA,KINA KABOBA,MUNDONDA,17.70222222,-4.548472223,1310,VILLAGE,KWILU,oui
YASA BONGA,KINA KABOBA,Mvengi,17.72685,-4.530940056,,VILLAGE,KWILU,oui
YASA BONGA,KITOY,DIBUNGU,17.76702,-4.356890202,350,VILLAGE,KWILU,oui
YASA BONGA,KITOY,KINZAMBA,17.78247,-4.341899872,123,VILLAGE,KWILU,oui
YASA BONGA,KITOY,BONDO,17.87799,-4.404940128,755,VILLAGE,KWILU,oui
YASA BONGA,KITOY,Bumba I,17.85233,-4.352880001,,VILLAGE,KWILU,oui
YASA BONGA,KITOY,Bumba II,17.85193,-4.348169804,,VILLAGE,KWILU,oui
YASA BONGA,KITOY,BUMBA,17.8533,-4.354780197,385,PS,KWILU,oui
YASA BONGA,KITOY,Camp Beach Bumba,17.85938,-4.348090172,,VILLAGE,KWILU,oui
YASA BONGA,KITOY,Ferme Bondo Kongo,17.88075,-4.402229786,,FERME,KWILU,oui
YASA BONGA,KITOY,Ferme Kadel,17.78938,-4.398749828,,FERME,KWILU,oui
YASA BONGA,KITOY,Ferme Kindambi,17.80216,-4.434649944,,FERME,KWILU,oui
YASA BONGA,KITOY,Ferme Mibubu,17.77285,-4.3822999,,FERME,KWILU,oui
YASA BONGA,KITOY,Ferme Mukwala,17.81186,-4.316549778,,FERME,KWILU,oui
YASA BONGA,KITOY,Ferme Musanzi,17.81832,-4.42539978,,FERME,KWILU,oui
YASA BONGA,KITOY,Ferme Mutsinzidi,17.78287,-4.360030174,,FERME,KWILU,oui
YASA BONGA,KITOY,Ferme Pay Pay,17.81647,-4.414750099,,FERME,KWILU,oui
YASA BONGA,KITOY,Ferme Sina Nzadi,17.83103,-4.319570065,,FERME,KWILU,oui
YASA BONGA,KITOY,KAMBUMBA,17.86706,-4.420440197,361,VILLAGE,KWILU,oui
YASA BONGA,KITOY,KIBOKO,17.7999,-4.37485981,138,VILLAGE,KWILU,oui
YASA BONGA,KITOY,Kiboko II,17.79613,-4.373859882,,VILLAGE,KWILU,oui
YASA BONGA,KITOY,KIMWANZA,17.79833,-4.372320175,943,VILLAGE,KWILU,oui
YASA BONGA,KITOY,KINDAMBI,17.80597,-4.4302001,173,VILLAGE,KWILU,oui
YASA BONGA,KITOY,KINGANGU,17.83523,-4.456240177,397,VILLAGE,KWILU,oui
YASA BONGA,KITOY,Kingoma Dibu,17.76702,-4.353519917,,VILLAGE,KWILU,oui
YASA BONGA,KITOY,KISALA,17.77698,-4.402040005,512,VILLAGE,KWILU,oui
YASA BONGA,KITOY,KITOY CENTRE,17.81803,-4.404099941,6073,CSR,KWILU,oui
YASA BONGA,KITOY,KITOY VILLAGE,17.84054,-4.39124012,615,VILLAGE,KWILU,oui
YASA BONGA,KITOY,MALELA,17.84107,-4.330570221,898,VILLAGE,KWILU,oui
YASA BONGA,KITOY,MISIMBIDI,17.80654,-4.372779846,645,VILLAGE,KWILU,oui
YASA BONGA,KITOY,Muntu,17.88877,-4.395939827,,VILLAGE,KWILU,oui
YASA BONGA,KITOY,MOSANGO,17.85189,-4.342420101,390,VILLAGE,KWILU,oui
YASA BONGA,KITOY,Pombo III,17.80744,-4.442329884,,VILLAGE,KWILU,oui
YASA BONGA,KWAYA,BWATUNDU,18.12387,-4.458250046,1287,PS,KWILU,oui
YASA BONGA,KWAYA,Camp Kimbanguiste Kimbushi,18.09466,-4.45472002,,VILLAGE,KWILU,oui
YASA BONGA,KWAYA,Camp St Michel,18.04734,-4.467760086,,VILLAGE,KWILU,oui
YASA BONGA,KWAYA,DIMBI,18.12575,-4.439970016,1874,VILLAGE,KWILU,oui
YASA BONGA,KWAYA,Ferme Bwaniangi,18.11648,-4.443109989,,FERME,KWILU,oui
YASA BONGA,KWAYA,Ferme Fede,18.05724,-4.479519844,,FERME,KWILU,oui
YASA BONGA,KWAYA,Ferme Kalunda,18.14535,-4.4759202,,FERME,KWILU,oui
YASA BONGA,KWAYA,Ferme Kibolo Kimanza,18.14167,-4.473700047,,FERME,KWILU,oui
YASA BONGA,KWAYA,Ferme Kimbushi II,18.10451,-4.461400032,,FERME,KWILU,oui
YASA BONGA,KWAYA,Ferme Makengo,18.05985,-4.504119873,,FERME,KWILU,oui
YASA BONGA,KWAYA,Ferme Manzombi,18.13861,-4.473599911,,FERME,KWILU,oui
YASA BONGA,KWAYA,Ferme Masuku,18.03206,-4.437119961,,FERME,KWILU,oui
YASA BONGA,KWAYA,Ferme Musesi,18.08371,-4.461160183,,FERME,KWILU,oui
YASA BONGA,KWAYA,Ferme Mutambula,18.05382,-4.43061018,,FERME,KWILU,oui
YASA BONGA,KWAYA,Ferme Ngwadi,18.09695,-4.483009815,,FERME,KWILU,oui
YASA BONGA,KWAYA,Ferme Shimu,18.05491,-4.4333601,,FERME,KWILU,oui
YASA BONGA,KWAYA,KIANGA,18.0303,-4.457019806,475,VILLAGE,KWILU,oui
YASA BONGA,KWAYA,Kibalula,18.10599,-4.50316,,VILLAGE,KWILU,oui
YASA BONGA,KWAYA,KIMBUSHI,18.09812,-4.449530125,1391,VILLAGE,KWILU,oui
YASA BONGA,KWAYA,Kimbushi II,18.10766,-4.461790085,,VILLAGE,KWILU,oui
